Time,Target,Sensor Body,source_file,well_id,target_type,percent_cover,Notes:
7/29/2025 10:39,20.41,23.9191,Data Log(21).txt,EWT-1,plant,,
7/29/2025 10:39,20.3253,23.9246,Data Log(21).txt,EWT-1,plant,,
7/29/2025 10:39,20.2821,23.9267,Data Log(21).txt,EWT-1,plant,,
7/29/2025 10:40,20.27,23.9287,Data Log(21).txt,EWT-1,plant,,
7/29/2025 10:40,20.286,23.9297,Data Log(21).txt,EWT-1,plant,,
7/29/2025 10:43,35.9661,24.2475,Data Log(20).txt,EHT-XA5S,bare-thatch,1,
7/29/2025 10:43,35.5434,24.3569,Data Log(20).txt,EHT-XA5S,bare-thatch,1,
7/29/2025 10:44,61.6835,24.5418,Data Log(20).txt,EHT-XA5S,bare-thatch,1,
7/29/2025 10:44,62.0252,24.5832,Data Log(20).txt,EHT-XA5S,bare-thatch,1,
7/29/2025 10:50,46.2207,26.1011,Data Log(19).txt,EHT-XA5S,bare-thatch,,"""Two reading for moss"" 6:01"
7/29/2025 10:50,46.2645,26.1237,Data Log(19).txt,EHT-XA5S,bare-thatch,,"""Two reading for moss"" 6:01"
7/29/2025 10:52,59.7937,26.4887,Data Log(19).txt,EHT-XA5S,thatch,,
7/29/2025 10:52,59.4483,26.5134,Data Log(19).txt,EHT-XA5S,thatch,,
7/29/2025 10:53,36.0108,27.0013,Data Log(18).txt,EET-2,bare-thatch,1,""".5 % bare, 2 % thatch""8:31"
7/29/2025 10:54,35.4547,27.033,Data Log(18).txt,EET-2,bare-thatch,1,""".5 % bare, 2 % thatch""8:31"
7/29/2025 11:09,26.8551,28.487,Data Log(17).txt,EET-1,plant,,
7/29/2025 11:10,27.2413,28.4853,Data Log(17).txt,EET-1,plant,,
7/29/2025 11:10,27.8037,28.4863,Data Log(17).txt,EET-1,plant,,
7/29/2025 11:10,26.9279,28.486,Data Log(17).txt,EET-1,plant,,
7/29/2025 11:11,52.58,28.4969,Data Log(17).txt,EET-1,thatch,0.5,
7/29/2025 11:11,54.465,28.5055,Data Log(17).txt,EET-1,thatch,0.5,
7/29/2025 11:12,57.0136,28.6312,Data Log(17).txt,EET-1,bare ground,2,
7/29/2025 11:12,58.2498,28.6752,Data Log(17).txt,EET-1,bare ground,2,
7/29/2025 11:18,37.5108,28.2514,Data Log(16).txt,EHT-XC5S,plant,,
7/29/2025 11:19,36.5987,28.3014,Data Log(16).txt,EHT-XC5S,plant,,
7/29/2025 11:19,36.2357,28.3399,Data Log(16).txt,EHT-XC5S,plant,,
7/29/2025 11:20,61.6349,28.4558,Data Log(16).txt,EHT-XC5S,bare ground,2,
7/29/2025 11:20,61.3109,28.5049,Data Log(16).txt,EHT-XC5S,bare ground,2,
7/29/2025 11:20,51.4195,28.6462,Data Log(16).txt,EHT-XC5S,bare ground,2,
7/29/2025 11:21,51.4461,28.6967,Data Log(16).txt,EHT-XC5S,thatch,5,
7/29/2025 11:34,30.1782,29.7632,Data Log(15).txt,EER-1,plant,,
7/29/2025 11:34,28.8397,29.7694,Data Log(15).txt,EER-1,plant,,
7/29/2025 11:34,28.3153,29.7724,Data Log(15).txt,EER-1,plant,,
7/29/2025 11:36,44.5961,29.9247,Data Log(15).txt,EER-1,thatch,3,
7/29/2025 11:36,46.6548,29.9775,Data Log(15).txt,EER-1,thatch,3,
7/29/2025 11:41,29.1425,29.6443,Data Log(14).txt,EHR-1,plant,,
7/29/2025 11:41,29.1596,29.6598,Data Log(14).txt,EHR-1,plant,,
7/29/2025 11:42,54.763,29.754,Data Log(14).txt,EHR-1,bare ground,3,
7/29/2025 11:43,59.7166,29.7852,Data Log(14).txt,EHR-1,bare ground,3,
7/29/2025 11:43,56.3466,29.9073,Data Log(14).txt,EHR-1,thatch,1,
7/29/2025 11:44,57.571,29.9791,Data Log(14).txt,EHR-1,thatch,1,
7/29/2025 12:12,19.9102,30.09,Data Log(13).txt,KWR-1,plant,,
7/29/2025 12:12,19.4962,30.0412,Data Log(13).txt,KWR-1,plant,,
7/29/2025 12:28,21.8922,29.8232,Data Log(11).txt,KWT-2,plant,,
7/29/2025 12:28,22.0074,29.8016,Data Log(11).txt,KWT-2,plant,,
7/29/2025 12:28,22.8079,29.7746,Data Log(11).txt,KWT-2,plant,,
7/29/2025 12:29,23.7387,29.7675,Data Log(11).txt,KWT-2,plant,,
7/29/2025 12:29,23.3155,29.772,Data Log(11).txt,KWT-2,plant,,
7/29/2025 12:38,26.8129,30.2748,Data Log(10).txt,KWT-1,plant,,
7/29/2025 12:38,25.2263,30.3177,Data Log(10).txt,KWT-1,plant,,
7/29/2025 12:38,25.1483,30.3436,Data Log(10).txt,KWT-1,plant,,
7/29/2025 12:38,25.2122,30.4088,Data Log(10).txt,KWT-1,plant,,
7/29/2025 12:40,-41.4391,30.4675,Data Log(7).txt,KWT-1,sky,,
7/29/2025 12:41,-41.575,30.4884,Data Log(7).txt,KWT-1,sky,,
7/29/2025 12:46,31.2278,30.2456,Data Log(6).txt,KET-1,plant,,
7/29/2025 12:46,30.1866,30.2505,Data Log(6).txt,KET-1,plant,,
7/29/2025 12:46,28.7514,30.253,Data Log(6).txt,KET-1,plant,,
7/29/2025 12:47,28.9905,30.2435,Data Log(6).txt,KET-1,plant,,
7/29/2025 12:48,56.4952,30.2367,Data Log(6).txt,KET-1,thatch,4,
7/29/2025 12:48,55.3973,30.2726,Data Log(6).txt,KET-1,thatch,4,
7/29/2025 12:56,35.2764,29.4348,Data Log(5).txt,KHT-XE5S,plant,,
7/29/2025 12:56,35.9762,29.4545,Data Log(5).txt,KHT-XE5S,plant,,
7/29/2025 12:56,36.9011,29.4908,Data Log(5).txt,KHT-XE5S,plant,,
7/29/2025 12:57,37.7561,29.5411,Data Log(5).txt,KHT-XE5S,plant,,
7/29/2025 12:57,37.3137,29.6234,Data Log(5).txt,KHT-XE5S,plant,,
7/29/2025 12:57,36.3687,29.6674,Data Log(5).txt,KHT-XE5S,plant,,
7/29/2025 12:58,74.4905,29.8707,Data Log(5).txt,KHT-XE5S,bare ground,2,
7/29/2025 12:59,75.4896,29.9665,Data Log(5).txt,KHT-XE5S,bare ground,2,
7/29/2025 13:00,55.4137,30.2026,Data Log(5).txt,KHT-XE5S,thatch,4,
7/29/2025 13:01,58.1919,30.297,Data Log(5).txt,KHT-XE5S,thatch,4,
7/29/2025 13:01,58.8777,30.3853,Data Log(5).txt,KHT-XE5S,thatch,4,
7/29/2025 13:13,34.66,32.3767,Data Log(4).txt,KER-1,plant,,
7/29/2025 13:13,34.7231,32.4177,Data Log(4).txt,KER-1,plant,,
7/29/2025 13:13,34.6767,32.4452,Data Log(4).txt,KER-1,plant,,
7/29/2025 13:14,57.4684,32.6632,Data Log(4).txt,KER-1,thatch,12,
7/29/2025 13:15,57.5516,32.6891,Data Log(4).txt,KER-1,thatch,12,
7/29/2025 13:20,31.886,32.2074,Data Log(3).txt,KHR-1,plant,,
7/29/2025 13:20,31.7656,32.2025,Data Log(3).txt,KHR-1,plant,,
7/29/2025 13:20,31.7621,32.2089,Data Log(3).txt,KHR-1,plant,,
7/29/2025 13:22,47.1711,32.3463,Data Log(3).txt,KHR-1,thatch,6,
7/29/2025 13:22,47.6477,32.3809,Data Log(3).txt,KHR-1,thatch,6,
7/29/2025 13:43,29.0185,33.7607,Data Log(2).txt,KEF-1,plant,,
7/29/2025 13:43,28.9124,33.755,Data Log(2).txt,KEF-1,plant,,
7/29/2025 13:45,44.1277,33.6103,Data Log(2).txt,KEF-1,thatch,3,
7/29/2025 13:45,41.968,33.6258,Data Log(2).txt,KEF-1,thatch,3,
7/29/2025 13:45,39.9053,33.65,Data Log(2).txt,KEF-1,thatch,3,
7/29/2025 13:49,40.577,33.8572,Data Log(1).txt,KEF-1,plant,,
7/29/2025 13:49,40.1224,33.8859,Data Log(1).txt,KEF-1,plant,,
7/29/2025 13:50,65.6538,33.9895,Data Log(1).txt,KEF-1,bare ground,4," ""Rust on Potentilla"" 6:50"
7/29/2025 13:50,69.3866,34.0157,Data Log(1).txt,KEF-1,bare ground,4," ""Rust on Potentilla"" 6:51"
7/29/2025 13:51,71.0048,34.0605,Data Log(1).txt,KEF-1,bare ground,4," ""Rust on Potentilla"" 6:52"
7/29/2025 13:59,32.4941,34.3373,Data Log.txt,KER-2,plant,,
7/29/2025 13:59,33.1806,34.3445,Data Log.txt,KER-2,plant,,
7/29/2025 14:00,33.3899,34.3122,Data Log.txt,KER-2,plant,,
7/29/2025 14:00,33.1887,34.2958,Data Log.txt,KER-2,plant,,
7/29/2025 14:01,46.8124,34.2064,Data Log.txt,KER-2,thatch,3,
7/29/2025 14:01,46.3389,34.2,Data Log.txt,KER-2,thatch,3,
8/10/2025 10:32,28.0829,28.6423,Data Log(61).txt,EHR-1,plant,,
8/10/2025 10:32,27.988,28.6501,Data Log(61).txt,EHR-1,plant,,
8/10/2025 10:32,28.0727,28.6569,Data Log(61).txt,EHR-1,plant,,
8/10/2025 10:34,49.3042,29.1121,Data Log(61).txt,EHR-1,bare ground,5,
8/10/2025 10:34,49.6275,29.1748,Data Log(61).txt,EHR-1,bare ground,5,
8/10/2025 10:34,14.4169,29.2329,Data Log(61).txt,EHR-1,,,"""Scratch that"" :36"
8/10/2025 10:35,-43.6823,29.3716,Data Log(61).txt,EHR-1,sky,,
8/10/2025 10:36,20.4983,29.6208,Data Log(61).txt,EHR-1,tinfoil,,
8/10/2025 10:37,16.6986,29.6989,Data Log(61).txt,EHR-1,tinfoil,,
8/10/2025 10:37,16.2231,29.7645,Data Log(61).txt,EHR-1,tinfoil,,
8/10/2025 10:46,26.5412,31.07,Data Log(60).txt,EER-1,plant,,
8/10/2025 10:47,26.3991,31.0846,Data Log(60).txt,EER-1,plant,,
8/10/2025 10:47,26.058,31.0944,Data Log(60).txt,EER-1,plant,,
8/10/2025 10:48,45.4278,31.0995,Data Log(60).txt,EER-1,thatch,1,
8/10/2025 10:48,46.0477,31.1133,Data Log(60).txt,EER-1,thatch,1,
8/10/2025 10:52,19.5498,31.2333,Data Log(59).txt,EWR-1,plant,,
8/10/2025 10:52,19.3191,31.2074,Data Log(59).txt,EWR-1,plant,,
8/10/2025 10:52,19.289,31.1833,Data Log(59).txt,EWR-1,plant,,
8/10/2025 11:00,24.4576,30.0613,Data Log(58).txt,EWT-2,plant,,
8/10/2025 11:00,24.4794,30.0739,Data Log(58).txt,EWT-2,plant,,
8/10/2025 11:00,24.6173,30.0884,Data Log(58).txt,EWT-2,plant,,
8/10/2025 11:03,29.4524,30.145,Data Log(56).txt,EET-1,plant,,
8/10/2025 11:03,29.8207,30.156,Data Log(56).txt,EET-1,plant,,
8/10/2025 11:03,30.1084,30.1645,Data Log(56).txt,EET-1,plant,,
8/10/2025 11:05,52.0671,30.5312,Data Log(56).txt,EET-1,bare ground,2,"""2 percent thatch"" 2:18"
8/10/2025 11:06,51.8391,30.5959,Data Log(56).txt,EET-1,bare ground,2,"""2 percent thatch"" 2:18"
8/10/2025 11:06,18.199,30.7864,Data Log(56).txt,EET-1,tinfoil,,
8/10/2025 11:07,18.0585,30.8708,Data Log(56).txt,EET-1,tinfoil,,
8/10/2025 11:10,34.9055,30.56,Data Log(55).txt,EHT-XC5S,plant,,
8/10/2025 11:10,35.2424,30.5767,Data Log(55).txt,EHT-XC5S,plant,,
8/10/2025 11:11,35.4876,30.6071,Data Log(55).txt,EHT-XC5S,plant,,
8/10/2025 11:12,60.3317,30.777,Data Log(55).txt,EHT-XC5S,bare-thatch,5,
8/10/2025 11:12,59.4169,30.8121,Data Log(55).txt,EHT-XC5S,bare-thatch,5,
8/10/2025 11:24,40.5581,31.8838,Data Log(54).txt,EET-2,plant,,
8/10/2025 11:24,39.958,31.9271,Data Log(54).txt,EET-2,plant,,
8/10/2025 11:24,40.2886,31.9605,Data Log(54).txt,EET-2,plant,,
8/10/2025 11:26,49.5545,32.3365,Data Log(54).txt,EET-2,bare-thatch,20,
8/10/2025 11:26,49.9988,32.3797,Data Log(54).txt,EET-2,bare-thatch,20,
8/10/2025 11:27,20.2786,32.4563,Data Log(54).txt,EET-2,tinfoil,,
8/10/2025 11:27,18.8939,32.4686,Data Log(54).txt,EET-2,tinfoil,,
8/10/2025 11:27,19.2244,32.4824,Data Log(54).txt,EET-2,tinfoil,,
8/10/2025 11:30,42.1618,32.8142,Data Log(53).txt,EHT-XA5S,plant,,
8/10/2025 11:30,42.1436,32.8183,Data Log(53).txt,EHT-XA5S,plant,,
8/10/2025 11:30,42.0082,32.8222,Data Log(53).txt,EHT-XA5S,plant,,
8/10/2025 11:32,63.7927,32.9639,Data Log(53).txt,EHT-XA5S,bare-thatch,20,"""thatch/moss/bare ground mix"" 4:25"
8/10/2025 11:32,63.853,32.994,Data Log(53).txt,EHT-XA5S,bare-thatch,20,"""thatch/moss/bare ground mix"" 4:25"
8/10/2025 11:32,64.4657,33.0271,Data Log(53).txt,EHT-XA5S,bare-thatch,20,"""thatch/moss/bare ground mix"" 4:25"
8/10/2025 11:33,65.0461,33.156,Data Log(53).txt,EHT-XA5S,bare-thatch,20,"""thatch/moss/bare ground mix"" 4:25"
8/10/2025 11:33,62.495,33.1992,Data Log(53).txt,EHT-XA5S,bare-thatch,20,"""thatch/moss/bare ground mix"" 4:25"
8/10/2025 11:36,25.6197,33.2746,Data Log(52).txt,EWT-1,plant,,"""Soil surface is dry"" 4:42"
8/10/2025 11:36,25.4164,33.2596,Data Log(52).txt,EWT-1,plant,,"""Soil surface is dry"" 4:42"
8/10/2025 11:36,25.0297,33.2459,Data Log(52).txt,EWT-1,plant,,"""Soil surface is dry"" 4:42"
8/10/2025 11:36,25.028,33.1794,Data Log(52).txt,EWT-1,plant,,"""Soil surface is dry"" 4:42"
8/10/2025 12:07,32.0914,29.5849,Data Log(51).txt,KER-2,plant,,
8/10/2025 12:07,31.5681,29.6104,Data Log(51).txt,KER-2,plant,,
8/10/2025 12:08,31.5726,29.6306,Data Log(51).txt,KER-2,plant,,
8/10/2025 12:09,52.0612,29.9076,Data Log(51).txt,KER-2,thatch,5,
8/10/2025 12:10,50.7485,29.9745,Data Log(51).txt,KER-2,thatch,5,
8/10/2025 12:10,-40.5625,30.279,Data Log(51).txt,KER-2,sky,,
8/10/2025 12:11,-41.2433,30.3272,Data Log(51).txt,KER-2,sky,,
8/10/2025 12:11,-43.8631,30.3803,Data Log(51).txt,KER-2,sky,,
8/10/2025 12:11,-44.3788,30.4318,Data Log(51).txt,KER-2,sky,,
8/10/2025 12:12,17.3586,30.892,Data Log(51).txt,KER-2,tinfoil,,
8/10/2025 12:12,17.4792,30.9543,Data Log(51).txt,KER-2,tinfoil,,
8/10/2025 12:18,24.8808,31.7671,Data Log(49).txt,KWR-1,plant,,
8/10/2025 12:18,24.6831,31.7726,Data Log(49).txt,KWR-1,plant,,
8/10/2025 12:19,24.3361,31.7768,Data Log(49).txt,KWR-1,plant,,
8/10/2025 12:24,40.1832,31.8208,Data Log(47).txt,KHF-1,plant,,
8/10/2025 12:24,41.6438,31.8782,Data Log(47).txt,KHF-1,plant,,
8/10/2025 12:25,41.6549,31.9128,Data Log(47).txt,KHF-1,plant,,
8/10/2025 12:25,41.6675,31.9495,Data Log(47).txt,KHF-1,plant,,
8/10/2025 12:25,41.4182,32.0173,Data Log(47).txt,KHF-1,plant,,
8/10/2025 12:25,41.1082,32.0563,Data Log(47).txt,KHF-1,plant,,
8/10/2025 12:26,66.206,32.3258,Data Log(47).txt,KHF-1,bare ground,4,
8/10/2025 12:27,64.9025,32.4246,Data Log(47).txt,KHF-1,bare ground,4,
8/10/2025 12:27,53.417,32.6435,Data Log(47).txt,KHF-1,thatch,4,
8/10/2025 12:27,52.5295,32.698,Data Log(47).txt,KHF-1,thatch,4,
8/10/2025 12:31,30.1457,33.9777,Data Log(46).txt,KEF-1,plant,,
8/10/2025 12:31,30.1466,33.9926,Data Log(46).txt,KEF-1,plant,,
8/10/2025 12:31,30.017,34.014,Data Log(46).txt,KEF-1,plant,,
8/10/2025 12:32,40.6979,34.111,Data Log(46).txt,KEF-1,bare-thatch,4,
8/10/2025 12:32,42.4163,34.1965,Data Log(46).txt,KEF-1,bare-thatch,4,
8/10/2025 12:33,42.0363,34.243,Data Log(46).txt,KEF-1,bare-thatch,4,
8/10/2025 12:33,41.4437,34.2764,Data Log(46).txt,KEF-1,bare-thatch,4,
8/10/2025 12:33,41.5103,34.2908,Data Log(46).txt,KEF-1,bare-thatch,4,
8/10/2025 12:47,32.195,34.1058,Data Log(45).txt,KHR-1,plant,,
8/10/2025 12:47,32.1614,34.1309,Data Log(45).txt,KHR-1,plant,,
8/10/2025 12:48,59.7061,34.2771,Data Log(45).txt,KHR-1,bare-thatch,2,
8/10/2025 12:49,58.9523,34.3041,Data Log(45).txt,KHR-1,bare-thatch,2,
8/10/2025 12:50,19.9544,34.5317,Data Log(45).txt,KHR-1,tinfoil,,
8/10/2025 12:50,18.8748,34.567,Data Log(45).txt,KHR-1,tinfoil,,
8/10/2025 12:56,38.6456,34.6786,Data Log(44).txt,KER-1,plant,,
8/10/2025 12:56,38.1431,34.6906,Data Log(44).txt,KER-1,plant,,
8/10/2025 12:56,37.7517,34.7107,Data Log(44).txt,KER-1,plant,,
8/10/2025 12:58,55.7837,34.8326,Data Log(44).txt,KER-1,bare-thatch,10,
8/10/2025 12:58,57.2562,34.8569,Data Log(44).txt,KER-1,bare-thatch,10,
8/10/2025 12:58,56.5069,34.8864,Data Log(44).txt,KER-1,bare-thatch,10,
8/10/2025 13:16,24.6123,33.5098,Data Log(43).txt,KWT-2,plant,,
8/10/2025 13:17,25.9996,33.3479,Data Log(43).txt,KWT-2,plant,,
8/10/2025 13:31,25.5405,33.8771,Data Log(42).txt,KWT-1,plant,,
8/10/2025 13:31,25.7382,33.8663,Data Log(42).txt,KWT-1,plant,,
8/10/2025 13:31,26.3192,33.8635,Data Log(42).txt,KWT-1,plant,,
8/10/2025 13:36,34.7136,33.679,Data Log(41).txt,KET-1,plant,,
8/10/2025 13:36,34.5067,33.6732,Data Log(41).txt,KET-1,plant,,
8/10/2025 13:36,33.9589,33.6709,Data Log(41).txt,KET-1,plant,,
8/10/2025 13:36,34.0249,33.667,Data Log(41).txt,KET-1,plant,,
8/10/2025 13:38,63.7502,33.7321,Data Log(41).txt,KET-1,bare-thatch,3,
8/10/2025 13:38,62.8555,33.7527,Data Log(41).txt,KET-1,bare-thatch,3,
8/10/2025 13:42,40.3336,33.6467,Data Log(40).txt,KHT-XE5S,plant,,
8/10/2025 13:42,40.1025,33.6609,Data Log(40).txt,KHT-XE5S,plant,,
8/10/2025 13:42,39.7823,33.6753,Data Log(40).txt,KHT-XE5S,plant,,
8/10/2025 13:42,38.8397,33.7143,Data Log(40).txt,KHT-XE5S,plant,,
8/10/2025 13:42,38.4914,33.745,Data Log(40).txt,KHT-XE5S,plant,,
8/10/2025 13:44,52.6502,33.7909,Data Log(40).txt,KHT-XE5S,bare-thatch,9,
