New File:  2016-02-16 00:00:01.2298
00:00:01.363 R b5 4f ad 8c 60 00 60 00 67 d0 67 d0 67 d0 9f fe  .O..`.`.g.g.g...
00:00:01.363 R 9f fe 9f fe 9f fe 9f fe 9f fe aa ab aa ab aa ab  ................
00:00:01.363 R 9f fe 9f fe 9f fe 9f fe 9f fe 9f fe 60 00 60 00  ............`.`.
00:00:01.363 R 60 00 9f fe 9f fe 9f fe 9f fe 9f fe 9f fe 9f fe  `...............
00:00:01.363 R 9f fe 9f fe 23 e8 23 e8 23 e8 b5 19 ad 71 60 00  ....#.#.#....q`.
00:00:01.363 R 60 00 b5 34 ad 7e 60 00 60 00 b5 4d ad 8c 60 00  `..4.~`.`..M..`.
00:00:01.363 R 60 00 67 d0 67 d0 67 d0 9f fe 9f fe 9f fe 9f fe  `.g.g.g.........
00:00:01.363 R 9f fe 9f fe aa ab aa ab aa ab 9f fe 9f fe 9f fe  ................
00:00:01.363 R 9f fe 9f fe 9f fe 60 00 60 00 60 00 9f fe 9f fe  ......`.`.`.....
00:00:01.363 R 9f fe 9f fe 9f fe 9f fe 9f fe 9f fe 9f fe 23 e8  ..............#.
00:00:01.363 R 23 e8 23 e8 b5 21 ad 74 60 00 60 00 b5 37 ad 7f  #.#..!.t`.`..7..
00:00:01.363 R 60 00 60 00 b5 50 ad 8c 60 00 60 00 67 d0 67 d0  `.`..P..`.`.g.g.
00:00:01.363 R 67 d0 9f fe 9f fe 9f fe 9f fe 9f fe 9f fe aa ab  g...............
00:00:01.363 R aa ab aa ab 9f fe 9f fe 9f fe 9f fe 9f fe 9f fe  ................
00:00:01.363 R 60 00 60 00 60 00 9f fe 9f fe 9f fe 9f fe 9f fe  `.`.`...........
00:00:01.363 R 9f fe 9f fe 9f fe 9f fe 23 e8 23 e8 23 e8 00 a7  ........#.#.#...
00:00:01.363 R a2 bd                                            ..
00:00:01.463 T bd a0 03 5f fe 10 03 0f fe 09 6c 00 00 06 00 03  ..._......l.....
00:00:01.463 T c1 17 00 00 30 89 00 00 30 8e 00 00 4e 91 bd     ....0...0...N..
00:00:01.516 R bd af fe 10 03 1f fe 00 03 89 6c 00 00 03 00 00  ..........l.....
00:00:01.516 R 30 89 00 05 31 23 ba f0 00 00 00 00 66 24 66 23  0...1#......f$f#
00:00:01.516 R 66 22 66 22 66 21 00 70 f4 bd                    f"f"f!.p..
00:00:01.616 T bd a0 03 5f fe 10 03 0f fe 09 6f 00 00 06 00 02  ..._......o.....
00:00:01.616 T 96 df 00 00 30 89 00 00 30 8e 00 00 c2 0e bd     ....0...0......
00:00:01.656 R bd af fe 10 03 1f fe 00 03 89 6f 00 00 02 00 00  ..........o.....
00:00:01.656 R 30 89 00 05 31 23 ba f0 00 00 00 00 51 f8 08 fc  0...1#......Q...
00:00:01.656 R 63 95 63 77 27 d4 45 b1 65 52 65 e8 65 3d 65 8c  c.cw'.E.eRe.e=e.
00:00:01.656 R 5b 2c 5a 1b 5b 2c 41 9d 0d 8b 44 c9 44 c9 44 c8  [,Z.[,A...D.D.D.
00:00:01.656 R 3f 07 60 00 00 00 00 00 60 08 60 00 69 77 69 5f  ?.`.....`.`.iwi_
00:00:01.656 R 27 44 7f 35 6d dc 43 6b 43 43 43 56 4c 92 4c 44  'D.5m.CkCCCVL.LD
00:00:01.656 R 4c 63 9f fe 62 1e aa ab aa ab aa ab 9f fe 9f fe  Lc..b...........
00:00:01.656 R 9f fe 60 00 60 00 60 00 69 b6 69 75 51 f8 09 06  ..`.`.`.i.iuQ...
00:00:01.656 R 63 6c 63 49 27 ce 46 5a 66 0c 65 e6 64 f7 65 73  clcI'.FZf.e.d.es
00:00:01.656 R 5b ae 5a da 5b 25 41 9c f0 b9 44 c9 44 c9 44 c8  [.Z.[%A...D.D.D.
00:00:01.656 R 3f 07 60 00 00 00 00 00 60 08 60 00 6a 74 6a 4d  ?.`.....`.`.jtjM
00:00:01.656 R 27 60 43 d3 6e 6f 43 a5 43 61 43 7d 4c 63 4b da  '`C.noC.CaC}LcK.
00:00:01.656 R 4b da 9f fe 62 1e aa ab aa ab aa ab 9f fe 9f fe  K...b...........
00:00:01.656 R 9f fe 60 00 60 00 60 00 69 b2 69 71 51 f8 09 10  ..`.`.`.i.iqQ...
00:00:01.656 R 62 9d 62 91 27 ae 44 4e 64 71 65 c5 65 3c 65 71  b.b.'.DNdqe.e<eq
00:00:01.656 R 5b a7 5b 25 5b 2c 41 9c be 19 44 c8 44 c9 44 c8  [.[%[,A...D.D.D.
00:00:01.656 R 3f 07 60 00 00 00 00 00 60 06 60 00 68 18 68 00  ?.`.....`.`.h.h.
00:00:01.656 R 27 3e 43 65 6b 68 43 a2 43 8e 43 9e 4c 14 4b d7  '>CekhC.C.C.L.K.
00:00:01.656 R 4b f5 9f fe 62 1e aa ab aa ab aa ab 9f fe 9f fe  K...b...........
00:00:01.656 R 9f fe 60 00 60 00 60 00 69 b5 69 74 51 f8 09 1a  ..`.`.`.i.itQ...
00:00:01.656 R 62 49 62 37 27 f1 45 79 63 5e 65 5e 64 d5 65 23  bIb7'.Eyc^e^d.e#
00:00:01.656 R 5c 78 5b 1e 5c 78 41 9c 9f 29 44 c8 44 c8 44 c8  \x[.\xA..)D.D.D.
00:00:01.656 R 3f 07 60 00 00 00 00 00 60 05 60 00 67 78 67 60  ?.`.....`.`.gxg`
00:00:01.656 R 27 55 43 90 6d 97 43 9b 43 61 43 80 4c 8f 4b ee  'UC.m.C.CaC.L.K.
00:00:01.656 R 4c 44 9f fe 62 17 aa ab aa ab aa ab 9f fe 9f fe  LD..b...........
00:00:01.656 R 9f fe 60 00 60 00 60 00 69 b3 69 72 51 f8 09 24  ..`.`.`.i.irQ..$
00:00:01.656 R 62 a9 62 93 27 b3 45 b1 64 05 65 3c 64 6f 64 cf  b.b.'.E.d.e<dod.
00:00:01.656 R 5c e5 5c 1f 5c e5 41 9c 8b 79 44 c8 44 c8 44 c8  \.\.\.A..yD.D.D.
00:00:01.656 R 3f 06 60 00 00 00 00 00 60 06 60 00 68 f5 68 d1  ?.`.....`.`.h.h.
00:00:01.656 R 27 27 43 fe 6e 16 43 8e 43 7c 43 87 4c 51 4b ee  ''C.n.C.C|C.LQK.
00:00:01.656 R 4c 33 9f fe 61 ed aa ab aa ab aa ab 9f fe 9f fe  L3..a...........
00:00:01.656 R 9f fe 60 00 60 00 60 00 69 b3 69 72 00 e5 a6 bd  ..`.`.`.i.ir....
00:00:01.756 T bd b0 03 3f fe 00 03 0f fe e2 0f bd              ...?........
00:00:01.778 R bd 8f fe 00 03 f2 06 bd                          ........


1, 3, 16, 14
2016-02-16 00:00:02.311
B r e a k --------------------------------------------------



Going off line
B r e a k --------------------------------------------------



1, 3, 16, 14
2016-02-16 01:05:00.033
B r e a k --------------------------------------------------

01:05:00.061 R bd ef ff 10 03 0f ff 00 03 0e 00 93 93 bd        ..............
01:05:00.062 T bd 90 03 0f fe 59 c8 bd                          .....Y..
01:05:00.084 R bd ef fe 10 03 c2 66 bd bd af fe 00 03 56 87 bd  ......f......V..
01:05:00.185 T bd a0 03 5f fe 00 03 0f fe 09 8c 01 02 00 3c 52  ..._..........<R
01:05:00.185 T 9e bd                                            ..
01:05:00.221 R bd af fe 10 03 0f fe 00 03 89 8c 00 01 07 08 0e  ................
01:05:00.221 R ee bd                                            ..
01:05:00.321 T bd a0 03 5f fe 10 03 0f fe 09 86 00 00 05 00 05  ..._............
01:05:00.321 T d1 c2 00 00 00 01 00 00 d8 55 bd bd 8f ff 8f fe  .........U......
01:05:00.321 T 0f ff 0f fe e6 60 bd                             .....`.
01:05:00.355 R bd af fe 10 03 1f fe 00 03 89 86 00 00 05 00 00  ................
01:05:00.355 R 00 00 00 01 31 23 d8 31 07 bf a4 80 54 65 6e 4d  ....1#.1....TenM
01:05:00.355 R 69 6e 00 00 00 00 00 00 00 00 00 01 ff ff ff ff  in..............
01:05:00.355 R 00 3d 70 a4 52 61 77 00 00 00 00 00 00 00 00 2b  .=p.Raw........+
01:05:00.355 R ff ff ff ff 0e f0 14 a6 00 ff ff fd 48 79 64 72  ............Hydr
01:05:00.355 R 61 00 00 00 00 00 00 00 00 00 00 2d ff ff ff ff  a..........-....
01:05:00.355 R 00 40 00 01 00 00 00 00 00 00 00 00 00 00 00 00  .@..............
01:05:00.355 R 00 00 21 b6 00 00 00 00 00 00 21 b6 00 00 00 00  ..!.......!.....
01:05:00.355 R 00 00 21 b6 00 00 00 00 44 16 00 00 44 16 00 00  ..!.....D...D...
01:05:00.355 R 44 16 00 00 42 6f b8 e4 00 00 00 00 42 6f b8 e4  D...Bo......Bo..
01:05:00.355 R 00 00 00 00 42 6f b8 e4 00 00 00 00 00 c2 86 bd  ....Bo..........
01:05:00.455 T bd a0 03 5f fe 10 03 0f fe 09 87 00 00 05 00 04  ..._............
01:05:00.455 T e2 6c 00 00 00 01 00 00 93 3e bd                 .l.......>.
01:05:00.483 R bd af fe 10 03 1f fe 00 03 89 87 00 00 04 00 00  ................
01:05:00.483 R 30 95 00 01 31 23 d7 10 00 00 00 00 b5 27 ad 79  0...1#.......'.y
01:05:00.483 R 60 00 60 00 b5 42 ad 80 60 00 60 00 b5 58 ad 8c  `.`..B..`.`..X..
01:05:00.483 R 60 00 60 00 67 d0 67 d0 67 d0 9f fe 9f fe 9f fe  `.`.g.g.g.......
01:05:00.483 R 9f fe 9f fe 9f fe aa ab aa ab aa ab 9f fe 9f fe  ................
01:05:00.483 R 9f fe 9f fe 9f fe 9f fe 60 00 60 00 60 00 9f fe  ........`.`.`...
01:05:00.483 R 9f fe 9f fe 9f fe 9f fe 9f fe 9f fe 9f fe 9f fe  ................
01:05:00.483 R 23 e8 23 e8 23 e8 00 a4 c0 bd                    #.#.#.....
01:05:00.583 T bd a0 03 5f fe 10 03 0f fe 09 88 00 00 05 00 06  ..._............
01:05:00.583 T 8d 82 00 00 00 01 00 00 c4 49 bd                 .........I.
01:05:00.620 R bd af fe 10 03 1f fe 00 03 89 88 00 00 06 00 0b  ................
01:05:00.620 R 63 32 00 01 31 23 d8 31 17 3e ed 80 41 43 6e 13  c2..1#.1.>..ACn.
01:05:00.620 R 3e a8 c4 80 3f 19 09 6b 43 40 6c 66 3f ba e7 d5  >...?..kC@lf?...
01:05:00.620 R 43 4b a1 93 3f 54 9c 80 42 8c d6 f3 40 dd 32 38  CK..?T..B...@.28
01:05:00.620 R 42 04 4c 36 44 46 78 c8 00 00 00 00 00 00 00 00  B.L6DFx.........
01:05:00.620 R 3f c8 4a 64 41 9b 6c 9d 41 f0 6a dd c0 36 d4 80  ?.JdA.l.A.j..6..
01:05:00.620 R 41 c5 eb 85 ff ff ff ff ff c0 00 00 ff c0 00 00  A...............
01:05:00.620 R 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00  ................
01:05:00.620 R 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00  ................
01:05:00.620 R 00 00 00 00 40 21 d2 d1 40 1d 9b 86 3f 79 54 97  ....@!..@...?yT.
01:05:00.620 R bf 0b ab 13 be b1 91 75 00 00 00 00 00 00 00 00  .......u........
01:05:00.620 R 40 00 00 00 ff c0 00 00 7f c0 00 00 c3 88 93 33  @..............3
01:05:00.620 R ff c0 00 00 ff c0 00 00 00 00 00 00 ff c0 00 00  ................
01:05:00.620 R ff c0 00 00 ff c0 00 00 42 c7 ff f3 c4 07 5d df  ........B.....].
01:05:00.620 R c3 ac 09 1f 00 00 00 00 00 00 00 00 c4 08 0d 55  ...............U
01:05:00.620 R c3 ac b8 95 00 00 00 00 00 00 00 00 c4 08 65 10  ..............e.
01:05:00.620 R c3 ad 68 0c 00 00 00 00 00 00 00 00 40 00 00 00  ..h.........@...
01:05:00.620 R 40 00 00 00 40 00 00 00 ff c0 00 00 ff c0 00 00  @...@...........
01:05:00.620 R ff c0 00 00 7f c0 00 00 7f c0 00 00 7f c0 00 00  ................
01:05:00.620 R c3 88 93 33 c3 88 93 33 c3 88 93 33 ff c0 00 00  ...3...3...3....
01:05:00.620 R ff c0 00 00 ff c0 00 00 ff c0 00 00 ff c0 00 00  ................
01:05:00.620 R ff c0 00 00 00 00 00 00 00 00 00 00 00 00 00 00  ................
01:05:00.620 R ff c0 00 00 ff c0 00 00 ff c0 00 00 ff c0 00 00  ................
01:05:00.620 R ff c0 00 00 ff c0 00 00 ff c0 00 00 ff c0 00 00  ................
01:05:00.620 R ff c0 00 00 42 c7 ff f3 42 c7 ff f3 42 c7 ff f3  ....B...B...B...
01:05:00.620 R 40 80 00 00 44 fc 00 00 40 00 00 00 41 80 00 00  @...D...@...A...
01:05:00.620 R 42 d0 00 00 40 80 00 00 42 20 00 00 00 00 00 00  B...@...B ......
01:05:00.620 R 40 40 00 00 42 3c 00 00 00 97 bc dc bd           @@..B<.......
01:05:00.720 T bd a0 03 5f fe 10 03 0f fe 09 89 00 00 05 00 03  ..._............
01:05:00.720 T c1 17 00 00 00 01 00 00 a5 05 bd                 ...........
01:05:00.746 R bd af fe 10 03 1f fe 00 03 89 89 00 00 03 00 00  ................
01:05:00.746 R 30 95 00 01 31 23 d7 10 00 00 00 00 66 1d 00 58  0...1#......f..X
01:05:00.746 R 11 bd                                            ..
01:05:00.846 T bd a0 03 5f fe 10 03 0f fe 09 8a 00 00 05 00 01  ..._............
01:05:00.846 T 26 d3 00 00 00 01 00 00 e3 ae bd                 &..........
01:05:00.925 R bd af fe 10 03 1f fe 00 03 89 8a 00 00 01 00 00  ................
01:05:00.925 R 05 22 80 00 00 00 31 23 d8 31 27 56 cd 00 43 52  ."....1#.1'V..CR
01:05:00.925 R 31 30 30 30 2e 53 74 64 2e 32 38 00 00 00 00 00  1000.Std.28.....
01:05:00.925 R 00 00 00 00 00 00 00 00 00 00 00 00 00 00 30 31  ..............01
01:05:00.925 R 2f 32 38 2f 32 30 31 35 00 00 00 00 74 11 36 35  /28/2015....t.65
01:05:00.925 R 38 35 00 00 00 00 30 30 39 2e 30 30 37 00 36 35  85....009.007.65
01:05:00.925 R 38 35 00 00 00 00 00 00 00 00 00 00 00 00 00 00  85..............
01:05:00.925 R 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00  ................
01:05:00.925 R 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00  ................
01:05:00.925 R 00 00 00 00 00 00 00 00 00 00 00 00 00 00 43 50  ..............CP
01:05:00.925 R 55 3a 53 48 5f 53 69 74 65 33 5f 32 5f 38 2e 43  U:SH_Site3_2_8.C
01:05:00.925 R 52 31 00 00 00 00 00 00 00 00 00 00 00 00 00 00  R1..............
01:05:00.925 R 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00  ................
01:05:00.925 R 00 00 00 00 00 00 00 00 00 00 00 00 00 00 30 b1  ..............0.
01:05:00.925 R f8 2f 1e fe 92 00 00 00 c3 b4 00 00 77 90 00 00  ./..........w...
01:05:00.925 R 00 00 3e b4 56 00 41 43 6d 75 40 57 b8 09 00 00  ..>.V.ACmu@W....
01:05:00.925 R 00 00 00 00 00 00 43 50 55 3a 53 48 5f 53 69 74  ......CPU:SH_Sit
01:05:00.925 R 65 33 5f 32 5f 38 2e 43 52 31 20 2d 2d 20 43 6f  e3_2_8.CR1 -- Co
01:05:00.925 R 6d 70 69 6c 65 64 20 69 6e 20 53 65 71 75 65 6e  mpiled in Sequen
01:05:00.925 R 74 69 61 6c 4d 6f 64 65 2e 0d 0a 00 00 00 00 00  tialMode........
01:05:00.925 R 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00  ................
01:05:00.925 R 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00  ................
01:05:00.925 R 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00  ................
01:05:00.925 R 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00  ................
01:05:00.925 R 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00  ................
01:05:00.925 R 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00  ................
01:05:00.925 R 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00  ................
01:05:00.925 R 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00  ................
01:05:00.925 R 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00  ................
01:05:00.925 R 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00  ................
01:05:00.925 R 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00  ................
01:05:00.925 R 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00  ................
01:05:00.925 R 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00  ................
01:05:00.925 R 00 00 00 00 00 00 00 00 00 01 00 00 00 00 00 20  ............... 
01:05:00.925 R 00 00 00 00 74 c0 30 2c 31 34 2c 32 35 2c 31 35  ....t.0,14,25,15
01:05:00.925 R 2c 34 0d 0a 33 30 33 0d 0a 39 39 2c 33 32 2c 33  ,4..303..99,32,3
01:05:00.925 R 34 2c 32 30 00 00 00 00 00 00 00 00 00 00 00 00  4,20............
01:05:00.925 R 00 00 00 00 00 00 00 00 00 00 4e 6f 20 43 61 72  ..........No Car
01:05:00.925 R 64 20 50 72 65 73 65 6e 74 2e 0d 0a 43 61 72 64  d Present...Card
01:05:00.925 R 20 4e 6f 74 20 42 65 69 6e 67 20 55 73 65 64 2e   Not Being Used.
01:05:00.925 R 0d 0a 00 00 00 00 00 00 00 00 00 00 00 00 00 00  ................
01:05:00.925 R 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00  ................
01:05:00.925 R 00 00 00 00 00 00 00 00 00 00 00 00 01 3e 00 05  .............>..
01:05:00.925 R 1e 28 00 02 6c 38 00 7b 8b e4 00 00 00 00 00 00  .(..l8.{........
01:05:00.925 R 00 00 31 23 d7 d4 00 98 96 80 00 00 21 3f 00 00  ..1#........!?..
01:05:00.925 R 68 e7 00 00 00 00 00 00 00 00 00 00 00 00 00 00  h...............
01:05:00.925 R 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00  ................
01:05:00.925 R 00 00 49 6e 70 75 74 00 00 00 49 6e 70 75 74 00  ..Input...Input.
01:05:00.925 R 00 00 49 6e 70 75 74 00 00 00 4f 75 74 70 75 74  ..Input...Output
01:05:00.925 R 00 00 4f 75 74 70 75 74 00 00 4f 75 74 70 75 74  ..Output..Output
01:05:00.925 R 00 00 49 6e 70 75 74 00 00 00 49 6e 70 75 74 00  ..Input...Input.
01:05:00.925 R 00 00 00 00 00 00 31 38 34 35 32 2c 34 30 39 34  ......18452,4094
01:05:00.925 R 2c 34 30 39 34 2c 35 30 30 30 0d 0a 00 00 00 00  ,4094,5000......
01:05:00.925 R 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00  ................
01:05:00.925 R 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00  ................
01:05:00.925 R 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00  ................
01:05:00.925 R 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00  ................
01:05:00.925 R 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00  ................
01:05:00.925 R 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00  ................
01:05:00.925 R 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00  ................
01:05:00.925 R 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00  ................
01:05:00.925 R 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00  ................
01:05:00.925 R 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00  ................
01:05:00.925 R 00 49 d7 bd                                      .I..
01:05:01.025 T bd a0 03 5f fe 10 03 0f fe 09 92 00 00 08 00 01  ..._............
01:05:01.025 T 26 d3 00 00 05 22 00 00 03 da 00 00 f7 b4 bd     &....".........
01:05:01.068 R bd af fe 10 03 1f fe 00 03 89 92 00 00 01 00 00  ................
01:05:01.068 R 05 22 80 00 03 da 00 00 00 00 00 00 00 00 00 00  ."..............
01:05:01.068 R 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00  ................
01:05:01.068 R 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00  ................
01:05:01.068 R 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00  ................
01:05:01.068 R 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00  ................
01:05:01.068 R 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00  ................
01:05:01.068 R 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00  ................
01:05:01.068 R 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00  ................
01:05:01.068 R 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00  ................
01:05:01.068 R 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00  ................
01:05:01.068 R 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00  ................
01:05:01.068 R 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00  ................
01:05:01.068 R 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00  ................
01:05:01.068 R 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00  ................
01:05:01.068 R 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00  ................
01:05:01.068 R 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00  ................
01:05:01.068 R 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00  ................
01:05:01.068 R 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00  ................
01:05:01.068 R 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00  ................
01:05:01.068 R 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00  ................
01:05:01.068 R 00 00 00 00 00 00 00 00 00 00 00 00 bf af 76 6f  ..............vo
01:05:01.068 R bf 2e f1 bf 00 00 00 00 00 00 00 00 00 00 00 00  ................
01:05:01.068 R 00 00 00 00 bf 2f 76 6f be ae f0 69 bc dd 8b dd  ...../vo...i....
01:05:01.068 R e4 bb dd b1 07 bb 04 f5 7d 00 00 00 00 00 00 00  ........}.......
01:05:01.068 R 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00  ................
01:05:01.068 R 00 00 00 00 00 00 00 00 00 00 00 00 06 00 00 00  ................
01:05:01.068 R 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00  ................
01:05:01.068 R 0c 00 00 00 0c 00 00 00 00 00 00 00 00 00 00 00  ................
01:05:01.068 R 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00  ................
01:05:01.068 R 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00  ................
01:05:01.068 R 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00  ................
01:05:01.068 R 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00  ................
01:05:01.068 R 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00  ................
01:05:01.068 R 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00  ................
01:05:01.068 R 00 00 00 00 00 00 f9 b9 bd                       .........
01:05:01.168 T bd a0 03 5f fe 10 03 0f fe 09 8b 00 00 05 00 02  ..._............
01:05:01.168 T 96 df 00 00 00 01 00 00 79 19 bd                 ........y..
01:05:01.207 R bd af fe 10 03 1f fe 00 03 89 8b 00 00 02 00 00  ................
01:05:01.207 R 30 95 00 01 31 23 d7 10 00 00 00 00 52 5c 23 e8  0...1#......R\#.
01:05:01.207 R 63 4e 63 23 27 30 47 1d 66 2a 64 0a 62 b4 63 58  cNc#'0G.f*d.b.cX
01:05:01.207 R 5c 82 5a e1 5b 71 41 9b 85 ed 44 c5 44 c5 44 c5  \.Z.[qA...D.D.D.
01:05:01.207 R 3f 04 60 00 00 00 00 00 60 07 60 00 67 f7 67 4b  ?.`.....`.`.g.gK
01:05:01.207 R 27 75 49 35 6c 98 43 24 7b 21 7d 6c 4d 30 4c a4  'uI5l.C${!}lM0L.
01:05:01.207 R 4d 14 9f fe 61 75 aa ab aa ab aa ab 9f fe 9f fe  M...au..........
01:05:01.207 R 9f fe 60 00 60 00 60 00 69 b3 69 72 00 7f c5 bd  ..`.`.`.i.ir....
01:05:01.307 T bd a0 03 5f fe 10 03 0f fe 09 8f 00 00 06 00 04  ..._............
01:05:01.307 T e2 6c 00 00 30 8f 00 00 30 95 00 00 6a 3f bd     .l..0...0...j?.
01:05:01.344 R bd af fe 10 03 1f fe 00 03 89 8f 00 00 04 00 00  ................
01:05:01.344 R 30 8f 00 06 31 23 c9 00 00 00 00 00 b5 2a ad 7e  0...1#.......*.~
01:05:01.344 R 60 00 60 00 b5 42 ad 8c 60 00 60 00 b5 58 ad 90  `.`..B..`.`..X..
